id_servicio,servicio
831552249,7.5 Salud Materna y Salud Perinatal
831552249,7.6 Prevención y Atención VIH
831552249,7.6 Prevención y Atención VIH
831552249,7.8 Violencia Sexual
831552249,7.8 Violencia Sexual
831552249,7.9 Salud Nutricional
831552249,7.9 Salud Nutricional
831552249,7.9 Salud Nutricional
831553788,7.1 Servicios de atención primaria
831553788,7.1 Servicios de atención primaria
831553788,7.1 Servicios de atención primaria
831553788,7.1 Servicios de atención primaria
831553788,7.1 Servicios de atención primaria
831553788,7.1 Servicios de atención primaria
831553788,7.10 Vacunación
831553788,7.10 Vacunación
831553788,7.10 Vacunación
831553788,7.10 Vacunación
831553788,7.10 Vacunación
831553788,7.10 Vacunación
831553788,7.10 Vacunación
831553788,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
831553788,7.12 Atención a Lesiones y Traumas
831553788,7.13 Acciones a nivel Institucional
831553788,7.13 Acciones a nivel Institucional
831553788,7.13 Acciones a nivel Institucional
831553788,7.13 Acciones a nivel Institucional
831553788,7.13 Acciones a nivel Institucional
831553788,7.13 Acciones a nivel Institucional
831553788,7.14 Acciones a nivel Comunitario
831553788,7.14 Acciones a nivel Comunitario
831553788,7.14 Acciones a nivel Comunitario
831553788,7.14 Acciones a nivel Comunitario
831553788,7.2 Salud Mental y Acompañamiento Psicosocial
831553788,7.2 Salud Mental y Acompañamiento Psicosocial
831553788,7.2 Salud Mental y Acompañamiento Psicosocial
831553788,7.2 Salud Mental y Acompañamiento Psicosocial
831553788,7.4 Enfermedades Transmisibles
831553788,7.4 Enfermedades Transmisibles
831553788,7.4 Enfermedades Transmisibles
831553788,7.4 Enfermedades Transmisibles
831553788,7.4 Enfermedades Transmisibles
831553788,7.4 Enfermedades Transmisibles
831553788,7.4 Enfermedades Transmisibles
831553788,7.5 Salud Materna y Salud Perinatal
831553788,7.5 Salud Materna y Salud Perinatal
831553788,7.5 Salud Materna y Salud Perinatal
831553788,7.5 Salud Materna y Salud Perinatal
831553788,7.5 Salud Materna y Salud Perinatal
831553788,7.6 Prevención y Atención VIH
831553788,7.6 Prevención y Atención VIH
831553788,7.8 Violencia Sexual
831553788,7.8 Violencia Sexual
831553788,7.9 Salud Nutricional
831553788,7.9 Salud Nutricional
831553788,7.9 Salud Nutricional
831555231,7.1 Servicios de atención primaria
831555231,7.1 Servicios de atención primaria
831555231,7.1 Servicios de atención primaria
831555231,7.1 Servicios de atención primaria
831555231,7.1 Servicios de atención primaria
831555231,7.1 Servicios de atención primaria
831555231,7.10 Vacunación
831555231,7.10 Vacunación
831555231,7.10 Vacunación
831555231,7.10 Vacunación
831555231,7.10 Vacunación
831555231,7.10 Vacunación
831555231,7.10 Vacunación
831555231,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
831555231,7.12 Atención a Lesiones y Traumas
831555231,7.13 Acciones a nivel Institucional
831555231,7.13 Acciones a nivel Institucional
831555231,7.13 Acciones a nivel Institucional
831555231,7.13 Acciones a nivel Institucional
831555231,7.13 Acciones a nivel Institucional
831555231,7.14 Acciones a nivel Comunitario
831555231,7.14 Acciones a nivel Comunitario
831555231,7.14 Acciones a nivel Comunitario
831555231,7.14 Acciones a nivel Comunitario
831555231,7.2 Salud Mental y Acompañamiento Psicosocial
831555231,7.2 Salud Mental y Acompañamiento Psicosocial
831555231,7.2 Salud Mental y Acompañamiento Psicosocial
831555231,7.2 Salud Mental y Acompañamiento Psicosocial
831555231,7.4 Enfermedades Transmisibles
831555231,7.4 Enfermedades Transmisibles
831555231,7.4 Enfermedades Transmisibles
831555231,7.4 Enfermedades Transmisibles
831555231,7.4 Enfermedades Transmisibles
831555231,7.4 Enfermedades Transmisibles
831555231,7.4 Enfermedades Transmisibles
831555231,7.5 Salud Materna y Salud Perinatal
831555231,7.5 Salud Materna y Salud Perinatal
831555231,7.5 Salud Materna y Salud Perinatal
831555231,7.5 Salud Materna y Salud Perinatal
831555231,7.5 Salud Materna y Salud Perinatal
831555231,7.6 Prevención y Atención VIH
831555231,7.6 Prevención y Atención VIH
831555231,7.8 Violencia Sexual
831555231,7.8 Violencia Sexual
831555231,7.9 Salud Nutricional
831555231,7.9 Salud Nutricional
831555231,7.9 Salud Nutricional
831569696,7.1 Servicios de atención primaria
831569696,7.1 Servicios de atención primaria
831569696,7.1 Servicios de atención primaria
831569696,7.1 Servicios de atención primaria
831569696,7.1 Servicios de atención primaria
831569696,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
831569696,7.12 Atención a Lesiones y Traumas
831569696,7.12 Atención a Lesiones y Traumas
831569696,7.12 Atención a Lesiones y Traumas
831569696,7.13 Acciones a nivel Institucional
831569696,7.13 Acciones a nivel Institucional
831569696,7.14 Acciones a nivel Comunitario
831569696,7.14 Acciones a nivel Comunitario
831569696,7.14 Acciones a nivel Comunitario
831569696,7.2 Salud Mental y Acompañamiento Psicosocial
831569696,7.2 Salud Mental y Acompañamiento Psicosocial
831569696,7.3 Enfermedades No Transmisibles
831569696,7.3 Enfermedades No Transmisibles
831569696,7.3 Enfermedades No Transmisibles
831569696,7.3 Enfermedades No Transmisibles
831569696,7.4 Enfermedades Transmisibles
831569696,7.4 Enfermedades Transmisibles
831569696,7.4 Enfermedades Transmisibles
831569696,7.4 Enfermedades Transmisibles
831569696,7.4 Enfermedades Transmisibles
831569696,7.5 Salud Materna y Salud Perinatal
831569696,7.5 Salud Materna y Salud Perinatal
831569696,7.5 Salud Materna y Salud Perinatal
831569696,7.6 Prevención y Atención VIH
831569696,7.7 Salud Sexual y Reproductiva
831569696,7.7 Salud Sexual y Reproductiva
831569696,7.7 Salud Sexual y Reproductiva
831569696,7.7 Salud Sexual y Reproductiva
831569696,7.7 Salud Sexual y Reproductiva
831569696,7.7 Salud Sexual y Reproductiva
831569696,7.7 Salud Sexual y Reproductiva
831569696,7.7 Salud Sexual y Reproductiva
831569696,7.7 Salud Sexual y Reproductiva
831569696,7.9 Salud Nutricional
831569696,7.9 Salud Nutricional
832122239,7.1 Servicios de atención primaria
832122239,7.1 Servicios de atención primaria
832122239,7.1 Servicios de atención primaria
832122239,7.14 Acciones a nivel Comunitario
832122239,7.14 Acciones a nivel Comunitario
832122239,7.14 Acciones a nivel Comunitario
832122239,7.6 Prevención y Atención VIH
832122239,7.6 Prevención y Atención VIH
832122239,7.6 Prevención y Atención VIH
832122239,7.6 Prevención y Atención VIH
832122239,7.6 Prevención y Atención VIH
832122239,7.7 Salud Sexual y Reproductiva
832122239,7.7 Salud Sexual y Reproductiva
832122239,7.7 Salud Sexual y Reproductiva
832122239,7.7 Salud Sexual y Reproductiva
832122239,7.7 Salud Sexual y Reproductiva
832122239,7.7 Salud Sexual y Reproductiva
832122239,7.7 Salud Sexual y Reproductiva
832122239,7.8 Violencia Sexual
832122239,7.8 Violencia Sexual
832122239,7.8 Violencia Sexual
832122239,7.8 Violencia Sexual
832122239,7.8 Violencia Sexual
832122239,7.8 Violencia Sexual
832141148,7.1 Servicios de atención primaria
832141148,7.1 Servicios de atención primaria
832141148,7.1 Servicios de atención primaria
832141148,7.1 Servicios de atención primaria
832141148,7.14 Acciones a nivel Comunitario
832141148,7.14 Acciones a nivel Comunitario
832141148,7.6 Prevención y Atención VIH
832141148,7.6 Prevención y Atención VIH
832141148,7.6 Prevención y Atención VIH
832141148,7.6 Prevención y Atención VIH
832141148,7.6 Prevención y Atención VIH
832141148,7.7 Salud Sexual y Reproductiva
832141148,7.7 Salud Sexual y Reproductiva
832141148,7.7 Salud Sexual y Reproductiva
832141148,7.7 Salud Sexual y Reproductiva
832141148,7.7 Salud Sexual y Reproductiva
832141148,7.7 Salud Sexual y Reproductiva
832141148,7.7 Salud Sexual y Reproductiva
832141148,7.8 Violencia Sexual
832141148,7.8 Violencia Sexual
832141148,7.8 Violencia Sexual
832141148,7.8 Violencia Sexual
832141148,7.8 Violencia Sexual
832141148,7.8 Violencia Sexual
832141148,7.8 Violencia Sexual
832155564,7.1 Servicios de atención primaria
832155564,7.1 Servicios de atención primaria
832155564,7.1 Servicios de atención primaria
832155564,7.1 Servicios de atención primaria
832155564,7.14 Acciones a nivel Comunitario
832155564,7.14 Acciones a nivel Comunitario
832155564,7.5 Salud Materna y Salud Perinatal
832155564,7.5 Salud Materna y Salud Perinatal
832155564,7.5 Salud Materna y Salud Perinatal
832155564,7.5 Salud Materna y Salud Perinatal
832155564,7.6 Prevención y Atención VIH
832155564,7.6 Prevención y Atención VIH
832155564,7.6 Prevención y Atención VIH
832155564,7.6 Prevención y Atención VIH
832155564,7.6 Prevención y Atención VIH
832155564,7.6 Prevención y Atención VIH
832155564,7.7 Salud Sexual y Reproductiva
832155564,7.7 Salud Sexual y Reproductiva
832155564,7.7 Salud Sexual y Reproductiva
832155564,7.7 Salud Sexual y Reproductiva
832155564,7.7 Salud Sexual y Reproductiva
832155564,7.7 Salud Sexual y Reproductiva
832155564,7.7 Salud Sexual y Reproductiva
832155564,7.8 Violencia Sexual
832155564,7.8 Violencia Sexual
832155564,7.8 Violencia Sexual
832155564,7.8 Violencia Sexual
832155564,7.8 Violencia Sexual
832155564,7.8 Violencia Sexual
832306191,7.1 Servicios de atención primaria
832306191,7.1 Servicios de atención primaria
832306191,7.1 Servicios de atención primaria
832306191,7.14 Acciones a nivel Comunitario
832306191,7.15 Gestión de Casos
832306191,7.2 Salud Mental y Acompañamiento Psicosocial
832306191,7.2 Salud Mental y Acompañamiento Psicosocial
832306191,7.3 Enfermedades No Transmisibles
832306191,7.3 Enfermedades No Transmisibles
832306191,7.3 Enfermedades No Transmisibles
832306191,7.3 Enfermedades No Transmisibles
832306191,7.5 Salud Materna y Salud Perinatal
832306191,7.5 Salud Materna y Salud Perinatal
832306191,7.5 Salud Materna y Salud Perinatal
832306191,7.7 Salud Sexual y Reproductiva
832306191,7.7 Salud Sexual y Reproductiva
832306191,7.9 Salud Nutricional
832323144,7.13 Acciones a nivel Institucional
832323144,7.13 Acciones a nivel Institucional
832323144,7.14 Acciones a nivel Comunitario
832323144,7.14 Acciones a nivel Comunitario
832323144,7.14 Acciones a nivel Comunitario
832323144,7.15 Gestión de Casos
832323144,7.15 Gestión de Casos
832323144,7.15 Gestión de Casos
832323144,7.15 Gestión de Casos
832323144,7.15 Gestión de Casos
832323144,7.2 Salud Mental y Acompañamiento Psicosocial
832323144,7.2 Salud Mental y Acompañamiento Psicosocial
832323144,7.2 Salud Mental y Acompañamiento Psicosocial
832323144,7.2 Salud Mental y Acompañamiento Psicosocial
832323144,7.8 Violencia Sexual
832323144,7.8 Violencia Sexual
832323144,7.8 Violencia Sexual
832323144,7.8 Violencia Sexual
832344330,7.13 Acciones a nivel Institucional
832344330,7.13 Acciones a nivel Institucional
832344330,7.13 Acciones a nivel Institucional
832344330,7.14 Acciones a nivel Comunitario
832344330,7.14 Acciones a nivel Comunitario
832344330,7.14 Acciones a nivel Comunitario
832344330,7.15 Gestión de Casos
832344330,7.15 Gestión de Casos
832344330,7.15 Gestión de Casos
832344330,7.15 Gestión de Casos
832344330,7.15 Gestión de Casos
832344330,7.15 Gestión de Casos
832344330,7.2 Salud Mental y Acompañamiento Psicosocial
832344330,7.2 Salud Mental y Acompañamiento Psicosocial
832344330,7.2 Salud Mental y Acompañamiento Psicosocial
832344330,7.2 Salud Mental y Acompañamiento Psicosocial
833557781,7.1 Servicios de atención primaria
833557781,7.1 Servicios de atención primaria
833557781,7.1 Servicios de atención primaria
833557781,7.1 Servicios de atención primaria
833557781,7.1 Servicios de atención primaria
833557781,7.1 Servicios de atención primaria
833557781,7.1 Servicios de atención primaria
833557781,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
833557781,7.12 Atención a Lesiones y Traumas
833557781,7.12 Atención a Lesiones y Traumas
833557781,7.14 Acciones a nivel Comunitario
833557781,7.14 Acciones a nivel Comunitario
833557781,7.14 Acciones a nivel Comunitario
833557781,7.14 Acciones a nivel Comunitario
833557781,7.14 Acciones a nivel Comunitario
833557781,7.14 Acciones a nivel Comunitario
833557781,7.14 Acciones a nivel Comunitario
833557781,7.14 Acciones a nivel Comunitario
833557781,7.14 Acciones a nivel Comunitario
833557781,7.14 Acciones a nivel Comunitario
833557781,7.15 Gestión de Casos
833557781,7.15 Gestión de Casos
833557781,7.15 Gestión de Casos
833557781,7.2 Salud Mental y Acompañamiento Psicosocial
833557781,7.2 Salud Mental y Acompañamiento Psicosocial
833557781,7.2 Salud Mental y Acompañamiento Psicosocial
833557781,7.2 Salud Mental y Acompañamiento Psicosocial
833557781,7.3 Enfermedades No Transmisibles
833557781,7.3 Enfermedades No Transmisibles
833557781,7.3 Enfermedades No Transmisibles
833557781,7.3 Enfermedades No Transmisibles
833557781,7.3 Enfermedades No Transmisibles
833557781,7.3 Enfermedades No Transmisibles
833557781,7.5 Salud Materna y Salud Perinatal
833557781,7.5 Salud Materna y Salud Perinatal
833557781,7.5 Salud Materna y Salud Perinatal
833557781,7.5 Salud Materna y Salud Perinatal
833557781,7.5 Salud Materna y Salud Perinatal
833557781,7.5 Salud Materna y Salud Perinatal
833557781,7.5 Salud Materna y Salud Perinatal
833557781,7.6 Prevención y Atención VIH
833557781,7.7 Salud Sexual y Reproductiva
833557781,7.7 Salud Sexual y Reproductiva
833557781,7.7 Salud Sexual y Reproductiva
833557781,7.7 Salud Sexual y Reproductiva
833580837,7.7 Salud Sexual y Reproductiva
833580837,7.7 Salud Sexual y Reproductiva
833580837,7.7 Salud Sexual y Reproductiva
833580837,7.7 Salud Sexual y Reproductiva
833580837,7.7 Salud Sexual y Reproductiva
833580837,7.7 Salud Sexual y Reproductiva
833580837,7.7 Salud Sexual y Reproductiva
833580837,7.7 Salud Sexual y Reproductiva
833580837,7.7 Salud Sexual y Reproductiva
833580837,7.7 Salud Sexual y Reproductiva
835732731,7.1 Servicios de atención primaria
835732731,7.1 Servicios de atención primaria
835732731,7.1 Servicios de atención primaria
835732731,7.1 Servicios de atención primaria
835732731,7.1 Servicios de atención primaria
835732731,7.1 Servicios de atención primaria
835732731,7.1 Servicios de atención primaria
835732731,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
835732731,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
835732731,7.12 Atención a Lesiones y Traumas
835732731,7.13 Acciones a nivel Institucional
835732731,7.13 Acciones a nivel Institucional
835732731,7.13 Acciones a nivel Institucional
835732731,7.2 Salud Mental y Acompañamiento Psicosocial
835732731,7.2 Salud Mental y Acompañamiento Psicosocial
835732731,7.2 Salud Mental y Acompañamiento Psicosocial
835732731,7.2 Salud Mental y Acompañamiento Psicosocial
835732731,7.3 Enfermedades No Transmisibles
835732731,7.3 Enfermedades No Transmisibles
835732731,7.4 Enfermedades Transmisibles
835732731,7.4 Enfermedades Transmisibles
835732731,7.4 Enfermedades Transmisibles
835732731,7.4 Enfermedades Transmisibles
835732731,7.5 Salud Materna y Salud Perinatal
835732731,7.5 Salud Materna y Salud Perinatal
835732731,7.5 Salud Materna y Salud Perinatal
835732731,7.5 Salud Materna y Salud Perinatal
835732731,7.5 Salud Materna y Salud Perinatal
835732731,7.5 Salud Materna y Salud Perinatal
837000625,7.1 Servicios de atención primaria
837000625,7.1 Servicios de atención primaria
837000625,7.1 Servicios de atención primaria
837000625,7.1 Servicios de atención primaria
837000625,7.1 Servicios de atención primaria
837000625,7.1 Servicios de atención primaria
837000625,7.10 Vacunación
837000625,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
837000625,7.12 Atención a Lesiones y Traumas
837000625,7.12 Atención a Lesiones y Traumas
837000625,7.12 Atención a Lesiones y Traumas
837000625,7.14 Acciones a nivel Comunitario
837000625,7.14 Acciones a nivel Comunitario
837000625,7.15 Gestión de Casos
837000625,7.15 Gestión de Casos
837000625,7.15 Gestión de Casos
837000625,7.2 Salud Mental y Acompañamiento Psicosocial
837000625,7.2 Salud Mental y Acompañamiento Psicosocial
837000625,7.2 Salud Mental y Acompañamiento Psicosocial
837000625,7.2 Salud Mental y Acompañamiento Psicosocial
837000625,7.2 Salud Mental y Acompañamiento Psicosocial
837000625,7.3 Enfermedades No Transmisibles
837000625,7.3 Enfermedades No Transmisibles
837000625,7.3 Enfermedades No Transmisibles
837000625,7.3 Enfermedades No Transmisibles
837000625,7.3 Enfermedades No Transmisibles
837000625,7.4 Enfermedades Transmisibles
837000625,7.4 Enfermedades Transmisibles
837000625,7.4 Enfermedades Transmisibles
837000625,7.4 Enfermedades Transmisibles
837000625,7.4 Enfermedades Transmisibles
837000625,7.4 Enfermedades Transmisibles
837000625,7.5 Salud Materna y Salud Perinatal
837000625,7.5 Salud Materna y Salud Perinatal
837000625,7.5 Salud Materna y Salud Perinatal
837000625,7.5 Salud Materna y Salud Perinatal
837000625,7.5 Salud Materna y Salud Perinatal
837000625,7.5 Salud Materna y Salud Perinatal
837000625,7.5 Salud Materna y Salud Perinatal
837000625,7.5 Salud Materna y Salud Perinatal
837000625,7.9 Salud Nutricional
837000625,7.9 Salud Nutricional
837000625,7.9 Salud Nutricional
837802975,7.2 Salud Mental y Acompañamiento Psicosocial
837802975,7.2 Salud Mental y Acompañamiento Psicosocial
842163868,7.1 Servicios de atención primaria
842163868,7.1 Servicios de atención primaria
842163868,7.1 Servicios de atención primaria
842163868,7.1 Servicios de atención primaria
842163868,7.1 Servicios de atención primaria
842163868,7.1 Servicios de atención primaria
842163868,7.1 Servicios de atención primaria
842163868,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
842163868,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
842163868,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
842163868,7.12 Atención a Lesiones y Traumas
842163868,7.12 Atención a Lesiones y Traumas
842163868,7.14 Acciones a nivel Comunitario
842163868,7.14 Acciones a nivel Comunitario
842163868,7.14 Acciones a nivel Comunitario
842163868,7.14 Acciones a nivel Comunitario
842163868,7.14 Acciones a nivel Comunitario
842163868,7.14 Acciones a nivel Comunitario
842163868,7.14 Acciones a nivel Comunitario
842163868,7.15 Gestión de Casos
842163868,7.15 Gestión de Casos
842163868,7.15 Gestión de Casos
842163868,7.3 Enfermedades No Transmisibles
842163868,7.3 Enfermedades No Transmisibles
842163868,7.3 Enfermedades No Transmisibles
842163868,7.3 Enfermedades No Transmisibles
842163868,7.3 Enfermedades No Transmisibles
842163868,7.3 Enfermedades No Transmisibles
842163868,7.3 Enfermedades No Transmisibles
842163868,7.5 Salud Materna y Salud Perinatal
842163868,7.6 Prevención y Atención VIH
842163868,7.6 Prevención y Atención VIH
842163868,7.9 Salud Nutricional
842163868,7.9 Salud Nutricional
842163868,7.9 Salud Nutricional
842163868,7.9 Salud Nutricional
842188504,7.1 Servicios de atención primaria
842188504,7.1 Servicios de atención primaria
842188504,7.1 Servicios de atención primaria
842188504,7.1 Servicios de atención primaria
842188504,7.1 Servicios de atención primaria
842188504,7.1 Servicios de atención primaria
842188504,7.1 Servicios de atención primaria
842188504,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
842188504,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
842188504,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
842188504,7.12 Atención a Lesiones y Traumas
842188504,7.12 Atención a Lesiones y Traumas
842188504,7.13 Acciones a nivel Institucional
842188504,7.15 Gestión de Casos
842188504,7.15 Gestión de Casos
842188504,7.15 Gestión de Casos
842188504,7.2 Salud Mental y Acompañamiento Psicosocial
842188504,7.2 Salud Mental y Acompañamiento Psicosocial
842188504,7.3 Enfermedades No Transmisibles
842188504,7.3 Enfermedades No Transmisibles
842188504,7.3 Enfermedades No Transmisibles
842188504,7.3 Enfermedades No Transmisibles
842188504,7.3 Enfermedades No Transmisibles
842188504,7.3 Enfermedades No Transmisibles
842188504,7.3 Enfermedades No Transmisibles
842188504,7.4 Enfermedades Transmisibles
842188504,7.4 Enfermedades Transmisibles
842188504,7.4 Enfermedades Transmisibles
842188504,7.4 Enfermedades Transmisibles
842188504,7.4 Enfermedades Transmisibles
842188504,7.5 Salud Materna y Salud Perinatal
842188504,7.9 Salud Nutricional
842188504,7.9 Salud Nutricional
842188504,7.9 Salud Nutricional
842188504,7.9 Salud Nutricional
842188504,7.9 Salud Nutricional
844526564,7.1 Servicios de atención primaria
844526564,7.1 Servicios de atención primaria
844526564,7.1 Servicios de atención primaria
844526564,7.1 Servicios de atención primaria
844526564,7.1 Servicios de atención primaria
844526564,7.1 Servicios de atención primaria
844526564,7.1 Servicios de atención primaria
844526564,7.10 Vacunación
844526564,7.10 Vacunación
844526564,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
844526564,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
844526564,7.12 Atención a Lesiones y Traumas
844526564,7.13 Acciones a nivel Institucional
844526564,7.13 Acciones a nivel Institucional
844526564,7.13 Acciones a nivel Institucional
844526564,7.13 Acciones a nivel Institucional
844526564,7.13 Acciones a nivel Institucional
844526564,7.14 Acciones a nivel Comunitario
844526564,7.14 Acciones a nivel Comunitario
844526564,7.14 Acciones a nivel Comunitario
844526564,7.14 Acciones a nivel Comunitario
844526564,7.14 Acciones a nivel Comunitario
844526564,7.2 Salud Mental y Acompañamiento Psicosocial
844526564,7.2 Salud Mental y Acompañamiento Psicosocial
844526564,7.2 Salud Mental y Acompañamiento Psicosocial
844526564,7.2 Salud Mental y Acompañamiento Psicosocial
844526564,7.3 Enfermedades No Transmisibles
844526564,7.3 Enfermedades No Transmisibles
844526564,7.3 Enfermedades No Transmisibles
844526564,7.3 Enfermedades No Transmisibles
844526564,7.3 Enfermedades No Transmisibles
844526564,7.4 Enfermedades Transmisibles
844526564,7.4 Enfermedades Transmisibles
844526564,7.4 Enfermedades Transmisibles
844526564,7.4 Enfermedades Transmisibles
844526564,7.4 Enfermedades Transmisibles
844526564,7.4 Enfermedades Transmisibles
844526564,7.4 Enfermedades Transmisibles
844526564,7.4 Enfermedades Transmisibles
844526564,7.5 Salud Materna y Salud Perinatal
844526564,7.5 Salud Materna y Salud Perinatal
844526564,7.5 Salud Materna y Salud Perinatal
844526564,7.5 Salud Materna y Salud Perinatal
844526564,7.5 Salud Materna y Salud Perinatal
844526564,7.5 Salud Materna y Salud Perinatal
844526564,7.6 Prevención y Atención VIH
844526564,7.6 Prevención y Atención VIH
844526564,7.6 Prevención y Atención VIH
844526564,7.6 Prevención y Atención VIH
844526564,7.7 Salud Sexual y Reproductiva
844526564,7.7 Salud Sexual y Reproductiva
844526564,7.7 Salud Sexual y Reproductiva
844526564,7.7 Salud Sexual y Reproductiva
844526564,7.7 Salud Sexual y Reproductiva
844526564,7.7 Salud Sexual y Reproductiva
844526564,7.7 Salud Sexual y Reproductiva
844526564,7.7 Salud Sexual y Reproductiva
844526564,7.8 Violencia Sexual
844526564,7.8 Violencia Sexual
844526564,7.8 Violencia Sexual
844526564,7.8 Violencia Sexual
844526564,7.9 Salud Nutricional
845337961,7.13 Acciones a nivel Institucional
845337961,7.13 Acciones a nivel Institucional
845337961,7.14 Acciones a nivel Comunitario
848403004,7.15 Gestión de Casos
848771208,7.1 Servicios de atención primaria
848771208,7.1 Servicios de atención primaria
848771208,7.1 Servicios de atención primaria
848771208,7.1 Servicios de atención primaria
848771208,7.1 Servicios de atención primaria
848771208,7.1 Servicios de atención primaria
848771208,7.1 Servicios de atención primaria
848771208,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
848771208,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
848771208,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
848771208,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
848771208,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
848771208,7.11 Sistema de Alerta Temprana y Vigilancia Epidemiológica
848771208,7.13 Acciones a nivel Institucional
848771208,7.13 Acciones a nivel Institucional
848771208,7.13 Acciones a nivel Institucional
848771208,7.13 Acciones a nivel Institucional
848771208,7.14 Acciones a nivel Comunitario
848771208,7.14 Acciones a nivel Comunitario
848771208,7.14 Acciones a nivel Comunitario
848771208,7.14 Acciones a nivel Comunitario
848771208,7.14 Acciones a nivel Comunitario
848771208,7.14 Acciones a nivel Comunitario
848771208,7.14 Acciones a nivel Comunitario
848771208,7.14 Acciones a nivel Comunitario
848771208,7.15 Gestión de Casos
848771208,7.15 Gestión de Casos
848771208,7.15 Gestión de Casos
848771208,7.2 Salud Mental y Acompañamiento Psicosocial
848771208,7.2 Salud Mental y Acompañamiento Psicosocial
848771208,7.2 Salud Mental y Acompañamiento Psicosocial
848771208,7.4 Enfermedades Transmisibles
848771208,7.4 Enfermedades Transmisibles
848771208,7.5 Salud Materna y Salud Perinatal
848771208,7.5 Salud Materna y Salud Perinatal
848771208,7.5 Salud Materna y Salud Perinatal
848771208,7.5 Salud Materna y Salud Perinatal
848771208,7.5 Salud Materna y Salud Perinatal
848771208,7.5 Salud Materna y Salud Perinatal
848771208,7.7 Salud Sexual y Reproductiva
848771208,7.9 Salud Nutricional
848771208,7.9 Salud Nutricional
848771208,7.9 Salud Nutricional
848771208,7.9 Salud Nutricional
849293771,7.1 Servicios de atención primaria
849293771,7.1 Servicios de atención primaria
849293771,7.1 Servicios de atención primaria
849293771,7.1 Servicios de atención primaria
849293771,7.12 Atención a Lesiones y Traumas
849293771,7.14 Acciones a nivel Comunitario
849293771,7.3 Enfermedades No Transmisibles
849293771,7.3 Enfermedades No Transmisibles
849293771,7.4 Enfermedades Transmisibles
849293771,7.4 Enfermedades Transmisibles
849293771,7.4 Enfermedades Transmisibles
849293771,7.5 Salud Materna y Salud Perinatal
849293771,7.6 Prevención y Atención VIH
849293771,7.6 Prevención y Atención VIH
849293771,7.6 Prevención y Atención VIH
849293771,7.6 Prevención y Atención VIH
849293771,7.6 Prevención y Atención VIH
849293771,7.6 Prevención y Atención VIH
